MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
0.0,0.25,0.39469843611307276,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2272727272727273,0.4,1.0,0.75,0.6000000000000001,0.3333333333333333,0.75,0.5147058823529411,0.13114754098360656,1.0,0.0,0.4,0.4,0.0,0.27187500000000003,0.3333333333333334,0.5,0.25,0.0,0.6666666666666667,0.0,0.39999999999999997,0.029766123316796598,0.0,0.0,0.3432419879238272,0.14844517184942718,1.0,0.5,1.0,1.0,0.5083325186635292,0.0,0.0,0.4806632027372082,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333334,0.41666666666666674,1.0,0.0,0.0,0.25,0.11214953271028039,0.0,0.5,0.47390691114245415,0.5,0.5,1.0,0.0,0.1316270566727605,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.18181818181818182,0.6666666666666666,0.0,0.0,0.0,0.0
0.5833333333333333,0.75,0.5239585643612821,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.7272727272727273,0.4,1.0,0.75,1.0,0.7777777777777777,0.75,0.5661764705882353,0.9344262295081968,0.0,0.0,0.8,0.4,0.3333333333333333,0.0,0.3333333333333334,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.36785880167208546,0.12962356792144028,1.0,0.25,1.0,1.0,0.36958438024960394,0.3872863247863248,0.0,0.5838809899441575,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.6666666666666666,0.8,0.25,0.7009345794392524,0.0,0.5,0.2820874471086037,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454546,0.6666666666666666,0.75,1.0,0.0,0.0
0.75,0.75,0.5245958563374646,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4090909090909091,0.2,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333334,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,0.7999999999999998,0.03649893692416726,0.0,0.0,0.4245239201114724,0.1833060556464812,1.0,1.0,1.0,1.0,0.5046212282053713,0.0,0.0,0.4771539234910245,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.0,0.0,0.75,0.26826198372022847,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.6666666666666666,0.75,0.5239585643612821,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,0.8,0.6666666666666665,0.5,0.11029411764705882,0.26229508196721313,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.10625,0.3333333333333334,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.17835578262888993,0.06284779050736498,1.0,0.75,1.0,1.0,0.379534444360754,0.35790598290598297,0.0,0.5758284962355118,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.3333333333333333,0.6000000000000001,0.75,0.14018691588785048,1.0,0.5,0.2764456981664316,0.5,0.5,1.0,0.11668611435239208,0.04570383912248629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545455,0.6666666666666666,0.75,1.0,0.0,0.0
0.75,0.75,0.5245958563374646,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.3333333333333333,0.625,0.27941176470588236,0.639344262295082,0.0,0.0,0.6000000000000001,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333334,0.5,0.5,0.3333333333333334,0.6666666666666667,0.0,0.7999999999999998,0.09284195605953224,0.19999999999999996,1.0,0.07431490942870414,0.14140752864157122,1.0,0.75,1.0,1.0,0.4041399728020414,0.0,0.0,0.382142016394857,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333334,0.16666666666666669,1.0,0.0,0.0,0.25,0.1869158878504673,0.0,0.5,0.40620592383638926,0.5,0.5,1.0,0.2520420070011669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.6666666666666666,0.25,0.0,0.0,0.0
0.75,0.75,0.5239585643612821,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.375,0.8524590163934427,1.0,0.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.1125,0.3333333333333334,0.5,0.5,0.3333333333333334,0.6666666666666667,0.0,0.39999999999999997,0.17717930545712263,0.0,0.0,0.08732001857872736,0.1944353518821604,1.0,0.25,1.0,1.0,0.5269255279451128,0.0,0.0,0.49824416610603794,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.0,0.0,0.75,0.47663551401869164,0.5,0.5,0.37447108603667134,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.3636363636363637,0.0,0.25,1.0,0.0,0.0
1.0,1.0,0.49689213340045235,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.35764050162563865,0.12602291325695583,1.0,1.0,1.0,1.0,0.36244585327341117,0.4262820512820513,0.0,0.596988560379649,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.3333333333333334,1.0,0.0,0.0,0.75,0.0,0.5,0.5,0.4330042313117066,0.5,0.5,1.0,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636365,1.0,1.0,0.0,0.0,0.0
0.16666666666666666,0.75,0.46641183800892927,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.6000000000000001,1.0,0.0,0.6000000000000001,0.3333333333333333,0.5,0.2647058823529412,0.6065573770491803,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.1,0.3333333333333334,0.5,0.5,0.3333333333333334,0.6666666666666667,0.6666666666666667,0.7999999999999998,0.13979447200566975,0.0,0.0,0.07942405945192754,0.15711947626841244,0.5,0.5,0.0,1.0,0.44539233781416243,0.0,0.0,0.42114895212925063,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.0,0.0,0.25,0.33644859813084116,0.0,0.5,0.40620592383638926,0.5,0.5,1.0,0.0,0.526508226691042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3636363636363637,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.75,0.5499564331675915,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.6000000000000001,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.014705882352941176,0.04918032786885246,0.0,0.0,1.0,1.0,0.6666666666666666,0.033125,0.6666666666666667,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.004252303330970942,0.0,0.0,0.7199256850905713,0.25761047463175124,1.0,1.0,1.0,1.0,0.6308939444208379,0.0,0.0,0.5965534227676521,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.3333333333333333,0.8,0.75,0.01869158878504673,0.5,0.75,0.5811001410437235,0.5,0.5,1.0,0.16802800466744458,0.19012797074954296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545455,0.6666666666666666,0.75,0.0,0.0,0.0
0.41666666666666663,0.25,0.5949466142424211,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,1.0,0.75,0.2,0.4444444444444445,0.75,0.6470588235294118,0.04918032786885246,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.3333333333333334,0.5,0.5,0.3333333333333334,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3683232698560149,0.1297872340425532,0.5,0.5,0.0,0.3333333333333333,0.46004502416555404,0.2777777777777778,0.0,0.5838809899441575,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.0,0.41666666666666674,1.0,0.0,0.0,0.75,0.26826198372022847,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636365,0.6666666666666666,0.75,0.0,0.0,1.0
0.6666666666666666,0.75,0.5245958563374646,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.8,0.4444444444444445,0.625,0.3382352941176471,0.18032786885245902,0.0,0.0,0.6000000000000001,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333334,0.5,0.5,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.7999999999999998,0.07866761162296244,0.0,0.0,0.03529958197863446,0.08510638297872342,1.0,1.0,1.0,1.0,0.604506805591269,0.0,0.0,0.5716025762346817,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,0.25,0.3333333333333333,0.6000000000000001,0.75,0.11214953271028039,0.5,0.5,0.3385049365303244,0.5,0.5,1.0,0.35239206534422407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8181818181818185,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.75,0.568789812808435,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.09558823529411764,0.21311475409836064,0.0,0.0,1.0,1.0,0.6666666666666666,0.575625,0.6666666666666667,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.5870877844867627,0.20687397708674307,1.0,1.0,1.0,1.0,0.5540106780698233,0.5699786324786326,0.0,0.7294663615564394,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666674,1.0,0.3333333333333333,0.6000000000000001,0.75,0.12149532710280375,0.5,0.75,0.6269393511988717,0.5,0.5,1.0,0.2567094515752626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545455,0.6666666666666666,0.75,0.0,0.0,0.0
0.9166666666666666,0.25,0.4599360216573314,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.75,0.0,0.9545454545454546,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,1.0,1.0,1.0,0.09125,0.6666666666666667,0.5,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.1275690999291283,0.0,0.0,0.2963307013469577,0.22225859247135846,1.0,1.0,1.0,1.0,0.5768533802415012,0.0,0.0,0.5454543690922007,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666667,0.3333333333333334,1.0,0.3333333333333333,0.8,0.75,0.03738317757009346,0.5,0.5,0.3413258110014104,0.5,0.5,1.0,0.2240373395565928,0.054844606946983544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545455,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.75,0.5239585643612821,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.051470588235294115,0.13114754098360656,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333334,0.5,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.4291686019507664,0.15122749590834697,1.0,1.0,1.0,1.0,0.44050069869399344,0.3963675213675214,0.0,0.6208053461223901,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333334,0.41666666666666674,1.0,0.3333333333333333,0.6000000000000001,0.75,0.06542056074766356,0.5,0.5,0.32651622002820874,0.5,0.5,1.0,0.11668611435239208,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9090909090909093,0.6666666666666666,0.25,1.0,0.0,0.0
0.6666666666666666,0.75,0.712635308485198,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,0.0,1.0,0.75,0.8,0.5555555555555556,0.5,0.34558823529411764,0.7868852459016394,0.0,0.0,0.1,0.1,0.6666666666666666,0.249375,0.3333333333333334,0.5,0.5,0.3333333333333334,0.6666666666666667,1.0,0.39999999999999997,0.11906449326718639,0.7999999999999998,1.0,0.0,0.22291325695581016,1.0,0.5,1.0,1.0,0.5833247072899903,0.0,0.0,0.5515734519186637,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333334,0.3333333333333334,1.0,0.3333333333333333,0.6000000000000001,0.75,0.16822429906542058,0.0,0.5,0.6234132581100141,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3636363636363637,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.75,0.5245958563374646,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.4,1.0,0.75,1.0,0.5555555555555556,0.625,0.22058823529411764,0.49180327868852464,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.08125,0.3333333333333334,0.5,0.5,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.30190431955411057,0.10638297872340427,1.0,0.5,1.0,1.0,0.41492915957693555,0.36111111111111116,0.0,0.5943682731185085,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333334,0.41666666666666674,1.0,0.3333333333333333,0.6000000000000001,0.75,0.28037383177570097,0.0,0.5,0.33568406205923834,0.5,0.5,1.0,0.0,0.09140767824497258,0.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,0.27272727272727276,0.6666666666666666,0.75,0.0,0.0,0.0
0.9166666666666666,0.75,0.23130252956497865,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.5,0.6000000000000001,0.5555555555555556,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,1.0,1.0,1.0,0.084375,0.6666666666666667,0.5,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.7999999999999998,0.15946137491141035,0.0,0.0,0.18857408267533673,0.2137479541734861,1.0,1.0,1.0,1.0,0.5623739785677033,0.0,0.0,0.5317631033818255,0.3333333333333333,0.0,0.6666666666666666,0.0,0.125,0.3333333333333333,0.6666666666666667,0.25,1.0,0.3333333333333333,0.8,0.75,0.03738317757009346,0.5,0.5,0.4400564174894217,0.5,0.5,1.0,0.19836639439906656,0.11517367458866545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0
